Date,Close
11/12/2018 16:00,159.22
11/13/2018 16:00,161.41
11/14/2018 16:00,162.12
11/15/2018 16:00,167.6
11/16/2018 16:00,165.58
11/19/2018 16:00,159.25
11/20/2018 16:00,159.45
11/21/2018 16:00,160.11
11/23/2018 13:00,160.2
11/26/2018 16:00,163.1
11/27/2018 16:00,163.34
11/28/2018 16:00,167.16
11/29/2018 16:00,165.94
11/30/2018 16:00,168.25
12/3/2018 16:00,172.67
12/4/2018 16:00,164.41
12/6/2018 16:00,163.57
12/7/2018 16:00,157.47
12/10/2018 16:00,159.49
12/11/2018 16:00,160.51
12/12/2018 16:00,162.79
12/13/2018 16:00,162.45
12/14/2018 16:00,160.15
12/17/2018 16:00,157.74
12/18/2018 16:00,159.82
12/19/2018 16:00,153.02
12/20/2018 16:00,151.96
12/21/2018 16:00,149.38
12/24/2018 13:00,145
12/26/2018 16:00,153.7
12/27/2018 16:00,154.71
12/28/2018 16:00,155.82
12/31/2018 16:00,156.91
1/2/2019 16:00,157.92
1/3/2019 16:00,148.71
1/4/2019 16:00,155.42
1/7/2019 16:00,158.29
1/8/2019 16:00,157.6
1/9/2019 16:00,161.65
1/10/2019 16:00,163.08
1/11/2019 16:00,164.83
1/14/2019 16:00,162.15
1/15/2019 16:00,162.62
1/16/2019 16:00,161.13
1/17/2019 16:00,162.62
1/18/2019 16:00,166.85
1/22/2019 16:00,162.05
1/23/2019 16:00,160.91
1/24/2019 16:00,170.26
1/25/2019 16:00,173.79
1/28/2019 16:00,170.36
1/29/2019 16:00,167.9
1/30/2019 16:00,172.77
1/31/2019 16:00,172.69
2/1/2019 16:00,174.76
2/4/2019 16:00,175.64
2/5/2019 16:00,176.44
2/6/2019 16:00,181.19
2/7/2019 16:00,177.26
2/8/2019 16:00,176.95
2/11/2019 16:00,177.82
2/12/2019 16:00,181.58
2/13/2019 16:00,182.16
2/14/2019 16:00,182.65
2/15/2019 16:00,183.59
2/19/2019 16:00,183.34
2/20/2019 16:00,184.9
2/21/2019 16:00,183.53
2/22/2019 16:00,185.5
2/25/2019 16:00,187.03
2/26/2019 16:00,185.86
2/27/2019 16:00,183.63
2/28/2019 16:00,183.74
3/1/2019 16:00,185.37
3/4/2019 16:00,185.39
3/5/2019 16:00,184.68
3/6/2019 16:00,181.63
3/7/2019 16:00,179.67
3/8/2019 16:00,179.51
3/11/2019 16:00,183.69
3/12/2019 16:00,184.38
3/13/2019 16:00,185.12
3/14/2019 16:00,184.11
3/15/2019 16:00,189.45
3/18/2019 16:00,189.16
3/19/2019 16:00,191.61
3/20/2019 16:00,189.3
3/21/2019 16:00,195.84
3/22/2019 16:00,190.32
3/25/2019 16:00,187.94
3/26/2019 16:00,189.74
3/27/2019 16:00,187.08
3/28/2019 16:00,186.77
3/29/2019 16:00,189.54
4/1/2019 16:00,194.27
4/2/2019 16:00,194.56
4/3/2019 16:00,198.86
4/4/2019 16:00,199.29
4/5/2019 16:00,200.73
4/8/2019 16:00,201.2
4/9/2019 16:00,199.11
4/10/2019 16:00,200.65
4/11/2019 16:00,200.48
4/12/2019 16:00,203.26
4/15/2019 16:00,201.75
4/16/2019 16:00,208.21
4/17/2019 16:00,211.66
4/18/2019 16:00,211.69
4/22/2019 16:00,211.53
4/23/2019 16:00,213.71
4/24/2019 16:00,215.69
4/25/2019 16:00,211.9
4/26/2019 16:00,210.15
4/29/2019 16:00,209.9
4/30/2019 16:00,211.56
